Threads/Proc,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose,SpeedupSym,SpeedupMatTrans,EfficiencySym,EfficiencyMatTrans
89,256,OMP,0.0037268,0.0021954,0.046849844370505524,0.18930491026692176,0.052640274573601716,0.21270214636732784
90,256,OMP,0.0029174,0.0010558,0.05984780969356276,0.39363515817389666,0.06649756632618084,0.4373723979709963
91,256,OMP,0.0036178000000000004,0.00031380000000000004,0.04826137431588257,1.324410452517527,0.05303447727020063,1.455396101667612
92,256,OMP,0.007004399999999999,0.0003684,0.024927188624293304,1.1281216069489686,0.02709477024379707,1.2262191379880094
93,256,OMP,0.00812,0.0022414,0.02150246305418719,0.18541982689390563,0.023120928015255043,0.19937615795043617
94,256,OMP,0.0098878,0.0069102,0.01765812415299662,0.060142977048421184,0.0187852384606347,0.06398189047704382
95,256,OMP,0.008884800000000002,0.0068790000000000006,0.019651539708265796,0.06041575810437564,0.02068583127185873,0.06359553484671121
96,256,OMP,0.0112776,0.008805799999999999,0.015482017450521387,0.04719616616321062,0.01612710151095978,0.04916267308667774
1,256,MPI DT,0.000393,0.0004182,0.4442748091603053,0.9937828790052609,44.42748091603053,99.37828790052609
2,256,MPI DT,0.0004622,0.0003996,0.3777585460839463,1.0400400400400402,18.887927304197316,52.002002002002016
3,256,MPI DT,0.0005729999999999999,0.0004718,0.30471204188481676,0.8808817295464182,10.157068062827225,29.36272431821394
4,256,MPI DT,0.0007645999999999999,0.0005214000000000001,0.22835469526549831,0.797084771768316,5.708867381637458,19.927119294207902
5,256,MPI DT,0.0008526,0.0004686,0.2047853624208304,0.8868971404182673,4.095707248416608,17.737942808365347
6,256,MPI DT,0.0008500000000000001,0.0005315999999999999,0.20541176470588232,0.7817908201655382,3.4235294117647053,13.02984700275897
7,256,MPI DT,0.0009084,0.0004896,0.19220607661822986,0.848856209150327,2.745801094546141,12.1265172735761
8,256,MPI DT,0.000916,0.0004686,0.19061135371179036,0.8868971404182673,2.3826419213973793,11.086214255228342
9,256,MPI DT,0.0007326,0.0005742000000000001,0.2383292383292383,0.7237896203413445,2.6481026481026477,8.042106892681606
10,256,MPI DT,0.0008533999999999999,0.0005817999999999999,0.20459339114131708,0.7143348229632178,2.045933911413171,7.143348229632178
11,256,MPI DT,0.0008014000000000001,0.0005943999999999999,0.21786872972298474,0.6991924629878872,1.9806248156634978,6.356295118071702
12,256,MPI DT,0.0008269999999999999,0.0005815999999999999,0.21112454655380894,0.7145804676753785,1.759371221281741,5.954837230628154
13,256,MPI DT,0.0008468,0.0007714,0.2061880018894662,0.5387606948405498,1.586061552995894,4.1443130372349986
14,256,MPI DT,0.0008686,0.0006946000000000001,0.20101312456827078,0.5983299740858048,1.4358080326305056,4.27378552918432
15,256,MPI DT,0.0008242000000000001,0.0006630000000000001,0.21184178597427805,0.6268476621417798,1.4122785731618537,4.178984414278532
16,256,MPI DT,0.0012737999999999998,0.0005463999999999999,0.13707018370230806,0.7606149341142022,0.8566886481394254,4.7538433382137635
17,256,MPI DT,0.0010164,0.0007478000000000001,0.17178276269185358,0.5557635731479006,1.0104868393638446,3.2691974891052973
18,256,MPI DT,0.000977,0.0008190000000000001,0.17871033776867962,0.5074481074481075,0.9928352098259978,2.8191561524894864
19,256,MPI DT,0.0009644,0.000723,0.18104520945665697,0.5748271092669434,0.9528695234560893,3.0254058382470705
20,256,MPI DT,0.0012436,0.0008832000000000001,0.14039884207140557,0.47056159420289856,0.7019942103570278,2.352807971014493
21,256,MPI DT,0.0010366000000000002,0.0008033999999999999,0.1684352691491414,0.5173014687577796,0.8020727102340067,2.463340327417998
22,256,MPI DT,0.0011991999999999994,0.0008857999999999998,0.1455970647098066,0.4691804018965908,0.66180483959003,2.132638190439049
23,256,MPI DT,0.0012916,0.0009187999999999999,0.13518117064106533,0.4523291249455813,0.5877442201785449,1.9666483693286143
24,256,MPI DT,0.0012488,0.0009732,0.13981422165278667,0.4270448006576244,0.5825592568866111,1.7793533360734348
25,256,MPI DT,0.0011286,0.0007872,0.15470494417862837,0.5279471544715447,0.6188197767145135,2.111788617886179
26,256,MPI DT,0.0009544,0.0008352,0.18294216261525564,0.4976053639846744,0.7036237023663678,1.91386678455644
27,256,MPI DT,0.0011784,0.001098,0.14816700610997963,0.37850637522768676,0.5487666892962209,1.4018754638062472
28,256,MPI DT,0.0013763999999999998,0.0011774,0.12685265911072363,0.35298114489553256,0.4530452111097273,1.2606469460554734
29,256,MPI DT,0.0012708,0.0009658,0.13739376770538242,0.43031683578380625,0.4737716127771807,1.4838511578751938
30,256,MPI DT,0.0012634,0.0009986,0.13819851195187588,0.4161826557180052,0.46066170650625293,1.3872755190600172
31,256,MPI DT,0.0012452,0.0010468,0.14021843880501125,0.3970194879633168,0.45231754453229434,1.280708025688119
32,256,MPI DT,0.0017758,0.000648,0.09832188309494312,0.641358024691358,0.30725588467169723,2.004243827160494
33,256,MPI DT,0.0015616000000000002,0.0011786,0.11180840163934423,0.3526217546241304,0.33881333830104315,1.068550771588274
34,256,MPI DT,0.0013147999999999999,0.0011582,0.13279586248859143,0.3588326713866345,0.39057606614291596,1.0553902099606896
35,256,MPI DT,0.0013624000000000002,0.0012118,0.12815619495008806,0.34296088463442814,0.36616055700025163,0.9798882418126518
36,256,MPI DT,0.0016238,0.0012664000000000002,0.10752555733464712,0.32817435249526217,0.2986821037073531,0.9115954235979504
37,256,MPI DT,0.001616,0.0012752,0.10804455445544553,0.3259096612296111,0.292012309339042,0.8808369222421922
38,256,MPI DT,0.0016124000000000002,0.0013817999999999999,0.10828578516497145,0.3007671153567811,0.28496259253939854,0.7914924088336344
39,256,MPI DT,0.0011956000000000002,0.000933,0.1460354633656741,0.44544480171489825,0.37444990606583106,1.142166158243329
40,256,MPI DT,0.0016612000000000005,0.001489,0.10510474355887307,0.2791134989926125,0.2627618588971827,0.6977837474815313
41,256,MPI DT,0.0016098000000000002,0.0016170000000000002,0.10846067834513602,0.2570191713048856,0.2645382398661854,0.6268760275728917
42,256,MPI DT,0.0016312000000000002,0.0015356,0.10703776360961254,0.27064339671789533,0.25485181811812513,0.6443890398045127
43,256,MPI DT,0.0012482,0.0010362,0.13988142925813168,0.40108087241845214,0.32530564943751555,0.9327462149266328
44,256,MPI DT,0.0017804,0.0016538,0.09806784992136598,0.2513000362800823,0.2228814770940136,0.5711364460910962
45,256,MPI DT,0.0019356,0.0018408,0.09020458772473651,0.22577140373750545,0.20045463938830338,0.5017142305277899
46,256,MPI DT,0.0015850000000000007,0.0011832,0.11015772870662455,0.3512508451656526,0.23947332327527077,0.7635887938383752
47,256,MPI DT,0.0021566,0.001939,0.08096077158490216,0.21433728726147502,0.17225696081894076,0.4560367814073937
48,256,MPI DT,0.001402,0.0012511999999999998,0.1245363766048502,0.3321611253196932,0.2594507845934379,0.6920023444160275
49,256,MPI DT,0.0024702,0.0022677999999999995,0.07068253582705854,0.18326131052121006,0.144250073116446,0.3740026745330817
50,256,MPI DT,0.0015718,0.0012795999999999999,0.1110828349662807,0.3247889965614255,0.22216566993256143,0.649577993122851
51,256,MPI DT,0.002305,0.0021396,0.07574837310195226,0.194241914376519,0.14852622176853386,0.38086649877748824
52,256,MPI DT,0.0016469999999999998,0.0013376000000000002,0.10601092896174864,0.31070574162679426,0.20386717108028585,0.5975110415899889
53,256,MPI DT,0.0016558,0.0015184,0.10544751781616137,0.273709167544784,0.19895758078521011,0.5164323915939321
54,256,MPI DT,0.0017280000000000002,0.0016251999999999998,0.10104166666666665,0.25572237263106085,0.18711419753086417,0.4735599493167793
55,256,MPI DT,0.0018614000000000005,0.0015394,0.09380036531642846,0.2699753150578148,0.17054611875714265,0.49086420919602686
56,256,MPI DT,0.0017800000000000001,0.0018182,0.09808988764044943,0.2285777142228578,0.1751605136436597,0.40817448968367465
57,256,MPI DT,0.0028954000000000002,0.0030614,0.060302548870622356,0.13575488338668584,0.10579394538705676,0.23816646208190498
58,256,MPI DT,0.0020516,0.0016420000000000002,0.085104308832131,0.2531059683313033,0.14673156695195,0.4363896005712125
59,256,MPI DT,0.002508,0.0019002,0.06961722488038277,0.21871381959793712,0.11799529640742844,0.37070138914904593
60,256,MPI DT,0.0020312000000000004,0.0019058,0.085959038991729,0.21807115122258372,0.14326506498621502,0.3634519187043062
61,256,MPI DT,0.00213,0.0020396000000000004,0.08197183098591548,0.20376544420474602,0.13438005079658277,0.334041711811059
62,256,MPI DT,0.002411,0.0019934,0.07241808378266279,0.20848801043443366,0.1168033609397787,0.33627098457166715
63,256,MPI DT,0.002272000000000001,0.0020746,0.07684859154929574,0.20032777402872848,0.12198189134808848,0.31798059369639436
64,256,MPI DT,0.0025706,0.0010922,0.06792188594102544,0.3805163889397547,0.10612794678285226,0.5945568577183667
65,256,MPI DT,0.0025486000000000003,0.0020098,0.06850820058071097,0.20678674494974628,0.10539723166263226,0.31813345376884045
66,256,MPI DT,0.0023561999999999997,0.0021802,0.07410236822001529,0.1906247133290524,0.11227631548487164,0.288825323225837
67,256,MPI DT,0.0023034,0.0021418,0.07580098984110445,0.19404239424782896,0.11313580573299171,0.2896155138027298
68,256,MPI DT,0.0024706000000000003,0.0022726,0.07067109204241884,0.18287424095749366,0.10392807653296889,0.26893270729043184
69,256,MPI DT,0.0023878,0.0023112,0.07312170198509088,0.17982000692281072,0.10597348113781287,0.2606087056852329
70,256,MPI DT,0.0026092,0.0024308000000000003,0.0669170627012111,0.1709725193351983,0.095595803858873,0.24424645619314042
71,256,MPI DT,0.0027635999999999997,0.0026118,0.06317846287451151,0.15912397580212884,0.088983750527481,0.22411827577764626
72,256,MPI DT,0.0025404,0.0025334000000000003,0.0687293339631554,0.164048314518039,0.09545740828216029,0.22784488127505415
73,256,MPI DT,0.0026732,0.0025654,0.06531497830315726,0.162002026974351,0.08947257301802364,0.22192058489637123
74,256,MPI DT,0.0026954,0.002729,0.06477702752838169,0.15229021619640895,0.08753652368700228,0.20579758945460672
75,256,MPI DT,0.0029401999999999996,0.0029424,0.05938371539351065,0.14124524197933663,0.07917828719134754,0.18832698930578218
76,256,MPI DT,0.0014214000000000002,0.0013739999999999998,0.12283663993246093,0.3024745269286755,0.16162715780586964,0.39799279859036246
77,256,MPI DT,0.002834,0.0027724,0.061609033168666186,0.14990621843889773,0.08001173138787816,0.19468340056999706
78,256,MPI DT,0.0030150000000000003,0.0027386,0.05791044776119402,0.1517563718688381,0.0742441637964026,0.194559451113895
79,256,MPI DT,0.0029352,0.0029606,0.05948487326246934,0.14037695061811797,0.07529730792717637,0.17769234255457972
80,256,MPI DT,0.0093256,0.010412200000000002,0.018722655914900917,0.03991471542997638,0.023403319893626144,0.04989339428747048
81,256,MPI DT,0.0030148,0.0032730000000000003,0.05791428950510812,0.12697830736327528,0.07149912284581249,0.15676334242379664
82,256,MPI DT,0.0036655999999999998,0.0032402,0.04763203841117416,0.12826368742670208,0.05808785172094409,0.15641913100817326
83,256,MPI DT,0.0033482,0.0035338,0.05214742249566931,0.11760710849510443,0.06282821987430037,0.14169531143988487
84,256,MPI DT,0.007880199999999999,0.0032322,0.022156798050810896,0.128581152156426,0.02637714053667964,0.15307280018622144
85,256,MPI DT,0.0033248000000000006,0.0034396,0.05251443695861404,0.1208280032561926,0.061781690539545936,0.14215059206610894
86,256,MPI DT,0.0016178000000000002,0.0015960000000000002,0.10792434169860302,0.2604010025062657,0.12549342057977095,0.3027918633793787
87,256,MPI DT,0.007727199999999998,0.0105274,0.022595506781240296,0.03947793377282141,0.025971846874988845,0.04537693537105909
88,256,MPI DT,0.0037584000000000003,0.0037176,0.046455938697318004,0.11179255433613085,0.052790839428770456,0.12703699356378506
89,256,MPI DT,0.0039018,0.0035372,0.044748577579578654,0.11749406310075769,0.05027930065121197,0.1320158012368064
90,256,MPI DT,0.013482,0.0140592,0.01295060080106809,0.029560714692158874,0.01438955644563121,0.032845238546843195
91,256,MPI DT,0.010469,0.008392799999999999,0.01667781067914796,0.04951863502049377,0.018327264482580177,0.05441608244010304
92,256,MPI DT,0.0166304,0.0154326,0.010498845487781412,0.026930005313427426,0.011411788573675448,0.02927174490589938
93,256,MPI DT,0.016748199999999998,0.010575,0.010425000895618635,0.03930023640661939,0.011209678382385629,0.04225831871679504
94,256,MPI DT,0.028697999999999994,0.027654,0.0060840476688270965,0.0150285672958704,0.006472391137050102,0.0159878375487983
95,256,MPI DT,0.013530000000000004,0.018361000000000002,0.01290465631929046,0.022634932737868308,0.013583848757147856,0.023826244987229798
96,256,MPI DT,0.03596459999999999,0.035398799999999994,0.004854773860963281,0.011740510977773263,0.005057056105170084,0.01222969893518048
1,512,SEQ,0.001138,0.0028988000000000004,,,,
1,512,OMP,0.0010332000000000002,0.0010466,1.1014324428958573,2.7697305560863756,110.14324428958572,276.97305560863754
2,512,OMP,0.0009564000000000002,0.0015777999999999994,1.1898787118360517,1.8372417289897334,59.49393559180258,91.86208644948667
3,512,OMP,0.000951,0.0012974,1.1966351209253416,2.23431478341298,39.887837364178054,74.47715944709934
4,512,OMP,0.0008027999999999999,0.0011045999999999999,1.417538614848032,2.6242983885569444,35.4384653712008,65.60745971392362
5,512,OMP,0.0006816,0.0009267999999999999,1.669600938967136,3.127751402675875,33.39201877934272,62.55502805351749
6,512,OMP,0.0006778,0.0008897999999999998,1.6789613455296546,3.257810743987414,27.98268909216091,54.29684573312357
7,512,OMP,0.0006102,0.000791,1.8649623074401835,3.664728192161821,26.642318677716908,52.35325988802602
8,512,OMP,0.0005696000000000001,0.0007861999999999999,1.997893258426966,3.687102518443145,24.973665730337075,46.08878148053932
9,512,OMP,0.0005694000000000001,0.0007102,1.998595012293642,4.081667136018024,22.206611247707134,45.35185706686693
10,512,OMP,0.0005729999999999999,0.0007091999999999999,1.986038394415358,4.087422447828541,19.86038394415358,40.874224478285406
11,512,OMP,0.0005194,0.0006850000000000001,2.190989603388525,4.231824817518248,19.918087303532044,38.471134704711346
12,512,OMP,0.000505,0.0006787999999999999,2.2534653465346532,4.270477312905128,18.778877887788777,35.587310940876066
13,512,OMP,0.0005229999999999999,0.0006428,2.1759082217973233,4.509645301804605,16.737755552287105,34.68957924465081
14,512,OMP,0.0005558000000000001,0.0006617999999999999,2.0474991003958256,4.380175279540648,14.624993574255898,31.286966282433198
15,512,OMP,0.0005436000000000001,0.0006458,2.0934510669610003,4.488696190771138,13.956340446406667,29.924641271807584
16,512,OMP,0.0005154000000000001,0.0006760000000000001,2.207993791230112,4.288165680473373,13.799961195188201,26.80103550295858
17,512,OMP,0.0005314,0.0006652,2.141512984569063,4.357787131689718,12.59713520334743,25.63404195111599
18,512,OMP,0.0005441999999999999,0.0006450000000000001,2.09114296214627,4.494263565891473,11.61746090081261,24.9681309216193
19,512,OMP,0.0005624,0.0006207999999999999,2.023470839260313,4.669458762886599,10.649846522422699,24.57609875203473
20,512,OMP,0.0005358,0.0005778,2.123926838372527,5.016960886119766,10.619634191862634,25.08480443059883
21,512,OMP,0.0005976,0.0005828,1.9042838018741632,4.973919011667812,9.068018104162682,23.685328626989584
22,512,OMP,0.0006073999999999999,0.0005850000000000001,1.87355943365163,4.955213675213675,8.516179243871045,22.52369852369852
23,512,OMP,0.0006318,0.000608,1.8012029123140234,4.767763157894738,7.831317010060972,20.729405034324948
24,512,OMP,0.0006058,0.00059,1.8785077583360845,4.913220338983051,7.8271156597336855,20.47175141242938
25,512,OMP,0.0006614,0.0005857999999999999,1.7205926821892952,4.948446568794812,6.882370728757181,19.793786275179247
26,512,OMP,0.0006257999999999999,0.000575,1.8184723553851072,5.041391304347827,6.994124443788873,19.38996655518395
27,512,OMP,0.0006761999999999997,0.0006206,1.6829340431824908,4.670963583628747,6.23308904882404,17.299865124550916
28,512,OMP,0.0006667999999999999,0.0006184000000000001,1.7066586682663467,4.6875808538163,6.095209529522667,16.74136019220107
29,512,OMP,0.0006869999999999999,0.0006286000000000001,1.6564774381368268,4.6115176582882595,5.711991165989058,15.901785028580207
30,512,OMP,0.0007372,0.0006081999999999999,1.5436787845903417,4.766195330483395,5.1455959486344724,15.887317768277983
31,512,OMP,0.0006997999999999999,0.0005608,1.6261789082595028,5.169044222539231,5.245738413740332,16.674336201739454
32,512,OMP,0.0007388,0.0005857999999999999,1.540335679480238,4.948446568794812,4.813548998375744,15.463895527483787
33,512,OMP,0.0007463999999999999,0.0005633999999999999,1.52465166130761,5.145189918352859,4.620156549417,15.591484601069268
34,512,OMP,0.0007903999999999999,0.0005742000000000001,1.4397773279352226,5.0484151863462206,4.234639199809479,14.848279959841825
35,512,OMP,0.0008186000000000001,0.0005543999999999999,1.390178353286098,5.22871572871573,3.9719381522459942,14.939187796330655
36,512,OMP,0.000808,0.0005664000000000001,1.4084158415841583,5.117937853107344,3.9122662266226618,14.216494036409289
37,512,OMP,0.0009012,0.0005261999999999999,1.2627607634265423,5.508931965032309,3.412866928179844,14.889005310898131
38,512,OMP,0.0008466000000000001,0.0005632,1.3442003307347032,5.147017045454546,3.5373692914071135,13.544781698564595
39,512,OMP,0.0008826000000000002,0.0005656000000000001,1.2893723090867886,5.125176803394625,3.3060828438122782,13.141478983063143
40,512,OMP,0.0009078,0.0005934,1.2535800837188809,4.885069093360297,3.1339502092972022,12.212672733400742
41,512,OMP,0.0008916,0.0005438,1.2763571108120233,5.330636263332108,3.1130661239317643,13.001551861785629
42,512,OMP,0.0009302,0.0006149999999999999,1.2233928187486562,4.713495934959351,2.912840044639658,11.222609368950835
43,512,OMP,0.0009894,0.000628,1.1501920355771174,4.6159235668789815,2.674865199016552,10.734705969486004
44,512,OMP,0.0009316000000000001,0.0006019999999999999,1.2215543151567194,4.81528239202658,2.7762598071743625,10.943823618242227
45,512,OMP,0.000968,0.000638,1.1756198347107436,4.543573667711599,2.6124885215794302,10.096830372692443
46,512,OMP,0.001013,0.0005762,1.123395853899309,5.030892051371052,2.4421648997811065,10.936721850806634
47,512,OMP,0.0010075999999999998,0.000611,1.1294164350932911,4.744353518821605,2.4030136916878537,10.094369188982137
48,512,OMP,0.0010414,0.0005632,1.0927597464951027,5.147017045454546,2.2765828051981307,10.722952178030305
49,512,OMP,0.001047,0.0006422000000000001,1.0869149952244508,4.513858611024602,2.2181938678050015,9.211956349029801
50,512,OMP,0.0010652,0.0006192000000000001,1.0683439729628237,4.681524547803617,2.1366879459256474,9.363049095607234
51,512,OMP,0.0011004,0.0006768,1.0341693929480187,4.283096926713949,2.0277831234274877,8.398229268066567
52,512,OMP,0.001092,0.0006010000000000001,1.042124542124542,4.823294509151414,2.004085657931811,9.27556636375272
53,512,OMP,0.0011259999999999998,0.000684,1.0106571936056838,4.238011695906433,1.906900365293743,7.996248482842326
54,512,OMP,0.001089,0.0006371999999999999,1.0449954086317723,4.549278091650975,1.93517668265143,8.424589058612916
55,512,OMP,0.0011515999999999998,0.0006533999999999999,0.9881903438693992,4.436486072849711,1.7967097161261805,8.066338314272201
56,512,OMP,0.0011546,0.0006057999999999999,0.9856227264853629,4.785077583360847,1.7600405830095767,8.544781398858655
57,512,OMP,0.0011908,0.0006263999999999999,0.9556600604635538,4.62771392081737,1.67659659730448,8.118796352311175
58,512,OMP,0.0012292000000000002,0.0006355999999999999,0.9258054018874062,4.5607300188797995,1.5962162101507003,7.863327618758274
59,512,OMP,0.0012112,0.0006193999999999999,0.939564068692206,4.680012915724896,1.5924814723596712,7.9322252808896545
60,512,OMP,0.0012458,0.0005705999999999999,0.9134692567025203,5.080266386260079,1.5224487611708672,8.467110643766798
61,512,OMP,0.0012908000000000002,0.0005962000000000001,0.8816237991942979,4.862126803086213,1.4452849167119637,7.970699677190512
62,512,OMP,0.0013165999999999998,0.0005390000000000001,0.8643475619018685,5.378107606679035,1.3941089708094652,8.67436710754683
63,512,OMP,0.0012862,0.0005038000000000001,0.8847768620743275,5.753870583564907,1.4044077175782976,9.133127910420487
64,512,OMP,0.0013754,0.000529,0.8273956667151374,5.479773156899812,1.2928057292424022,8.562145557655956
65,512,OMP,0.0014068000000000002,0.0005428000000000001,0.8089280636906453,5.340456890198968,1.2445047133702236,8.216087523383028
66,512,OMP,0.0014528000000000002,0.0004966,0.7833149779735681,5.8372935964559005,1.1868408757175275,8.844384237054395
67,512,OMP,0.0014244000000000001,0.0005376000000000001,0.7989328840213422,5.392113095238096,1.1924371403303615,8.04792999289268
68,512,OMP,0.0014227999999999999,0.0005376000000000001,0.7998313185268484,5.392113095238096,1.1762225272453652,7.929578081232494
69,512,OMP,0.0014604000000000002,0.0005587999999999999,0.7792385647767733,5.187544738725842,1.1293312532996713,7.518180780762091
70,512,OMP,0.0014838,0.0005644000000000001,0.766949723682437,5.136073706591071,1.0956424624034815,7.3372481522729585
71,512,OMP,0.0014642,0.0005472000000000001,0.7772162272913536,5.297514619883041,1.0946707426638784,7.4612881970183675
72,512,OMP,0.0015206,0.0005748,0.7483887938971459,5.043145441892833,1.0394288804127025,7.0043686692956015
73,512,OMP,0.0015069999999999994,0.0005683999999999999,0.7551426675514269,5.099929627023224,1.0344420103444205,6.986204968524964
74,512,OMP,0.0015982000000000001,0.0005892,0.7120510574396195,4.919891378139852,0.9622311587021886,6.648501862351151
75,512,OMP,0.0016030000000000007,0.0006198,0.7099189020586397,4.676992578251049,0.9465585360781863,6.235990104334732
76,512,OMP,0.0016224000000000002,0.0006092000000000001,0.701429980276134,4.758371634931057,0.9229341845738606,6.261015309119812
77,512,OMP,0.0016318,0.0005972,0.697389385954161,4.853985264567985,0.9057005012391702,6.303876966971409
78,512,OMP,0.0016829999999999998,0.0005698,0.6761734997029115,5.087399087399088,0.8668891021832199,6.522306522306523
79,512,OMP,0.0016710000000000002,0.0005987999999999999,0.6810293237582284,4.841015364061458,0.862062435136998,6.1278675494448835
80,512,OMP,0.0017248,0.0006136000000000001,0.659786641929499,4.724250325945241,0.8247333024118737,5.905312907431552
81,512,OMP,0.0016572,0.0006207999999999999,0.6867004586048756,4.669458762886599,0.8477783439566365,5.76476390479827
82,512,OMP,0.0017773999999999995,0.0006246,0.6402610554742885,4.641050272174192,0.7808061652125469,5.659817405090479
83,512,OMP,0.0017866,0.000638,0.6369640658233516,4.543573667711599,0.7674265853293393,5.474185141821204
84,512,OMP,0.0018104,0.0006446000000000001,0.6285903667697745,4.497052435618989,0.7483218652021125,5.353633851927367
85,512,OMP,0.0024912,0.0006274,0.4568079640333976,4.620337902454575,0.5374211341569384,5.435691649946559
86,512,OMP,0.0019268,0.0006276,0.5906165663275897,4.618865519439134,0.6867634492181276,5.370773859812947
87,512,OMP,0.0035774,0.0006198,0.3181081232179795,4.676992578251049,0.3656415209402063,5.375853538219596
88,512,OMP,0.002834,0.0006442,0.40155257586450244,4.499844768705372,0.45630974530057095,5.113459964437923
89,512,OMP,0.0021442,0.0006793999999999999,0.5307340733140564,4.266705916985576,0.596330419453996,4.794051592118625
90,512,OMP,0.0022011999999999995,0.0006674,0.5169907323278212,4.343422235540906,0.5744341470309124,4.826024706156563
91,512,OMP,0.0053121999999999996,0.0006974,0.21422386205338653,4.156581588758245,0.23541083742130386,4.5676720755585105
92,512,OMP,0.0057232,0.0016422000000000006,0.19883980989656133,1.7651930337352328,0.21613022814843622,1.918688080146992
93,512,OMP,0.009108400000000001,0.005408199999999999,0.1249396161784726,0.5360008875411414,0.1343436733101856,0.5763450403668188
94,512,OMP,0.0084238,0.0053804,0.13509342576984257,0.5387703516467178,0.14371641039344954,0.573159948560338
95,512,OMP,0.010002200000000001,0.008217,0.1137749695067085,0.3527808202506998,0.11976312579653527,0.3713482318428419
96,512,OMP,0.0101608,0.0091404,0.11199905519250453,0.3171414817732266,0.11666568249219221,0.33035571018044435
1,512,MPI DT,0.0013972000000000001,0.0027168,0.8144861150873174,1.0669905771495878,81.44861150873174,106.69905771495878
2,512,MPI DT,0.0012347999999999999,0.0020196,0.9216067379332685,1.4353337294513768,46.080336896663425,71.76668647256884
3,512,MPI DT,0.0016184,0.0019341999999999999,0.7031636183885318,1.498707475959053,23.438787279617728,49.956915865301774
4,512,MPI DT,0.0015989999999999995,0.0019125999999999998,0.711694809255785,1.5156331695074772,17.792370231394624,37.89082923768693
5,512,MPI DT,0.0020768,0.0020806,0.5479583975346687,1.3932519465538789,10.959167950693374,27.865038931077578
6,512,MPI DT,0.002053,0.0020504,0.5543107647345348,1.4137729223566136,9.23851274557558,23.562882039276893
7,512,MPI DT,0.0020516,0.0020986,0.5546890232014037,1.3813018202611267,7.924128902877195,19.732883146587525
8,512,MPI DT,0.0019752000000000003,0.0021244,0.5761441879303361,1.3645264545283378,7.201802349129201,17.05658068160422
9,512,MPI DT,0.0020020000000000003,0.0021806000000000004,0.5684315684315683,1.3293588920480601,6.315906315906314,14.770654356089558
10,512,MPI DT,0.0020539999999999994,0.0023265999999999994,0.5540408958130478,1.2459382790337836,5.540408958130478,12.459382790337836
11,512,MPI DT,0.0021078000000000004,0.0025992000000000003,0.5398994211974569,1.1152662357648508,4.908176556340518,10.138783961498644
12,512,MPI DT,0.0021462,0.0027708000000000003,0.530239493057497,1.0461960444636929,4.418662442145807,8.718300370530773
13,512,MPI DT,0.002006,0.0027264,0.5672981056829511,1.0632335680751175,4.363831582176547,8.178719754423982
14,512,MPI DT,0.0022216,0.002934,0.5122434281598848,0.9880027266530336,3.6588816297134628,7.057162333235954
15,512,MPI DT,0.0023434000000000003,0.0031424,0.48561918579841246,0.9224796334012221,3.237461238656083,6.149864222674814
16,512,MPI DT,0.00244,0.0030316,0.4663934426229508,0.9561947486475789,2.9149590163934427,5.976217179047368
17,512,MPI DT,0.0027530000000000002,0.0028158000000000002,0.4133672357428259,1.0294765253214007,2.4315719749577998,6.0557442665964745
18,512,MPI DT,0.0030878000000000004,0.0030350000000000004,0.36854718569855555,0.9551235584843493,2.047484364991975,5.306241991579718
19,512,MPI DT,0.0030372,0.0030302,0.3746872119057026,0.9566365256418721,1.9720379573984346,5.034929082325642
20,512,MPI DT,0.0030908000000000003,0.003107,0.3681894655105474,0.9329900225297716,1.8409473275527368,4.664950112648858
21,512,MPI DT,0.0029620000000000002,0.0029328,0.3841998649561107,0.9884069830878343,1.82952316645767,4.706699919465877
22,512,MPI DT,0.0031173999999999998,0.0030358,0.3650477962404568,0.9548718624415312,1.6593081647293493,4.340326647461506
23,512,MPI DT,0.0033590000000000004,0.0033610000000000003,0.3387913069365882,0.8624814043439453,1.4730056823329922,3.749919149321501
24,512,MPI DT,0.003379,0.0034414000000000003,0.33678603137022783,0.8423316092288022,1.4032751307092826,3.5097150384533427
25,512,MPI DT,0.0035095999999999994,0.0035462,0.32425347617962164,0.8174383847498733,1.2970139047184865,3.269753538999493
26,512,MPI DT,0.0037178,0.0037346,0.30609500242078647,0.7762009318267018,1.1772884708491786,2.9853881993334683
27,512,MPI DT,0.0038184,0.0038258000000000003,0.2980305887282631,0.7576977364211407,1.1038169952898633,2.8062879126708915
28,512,MPI DT,0.0037711999999999997,0.003821,0.30176071277047095,0.7586495681758703,1.0777168313231107,2.709462743485251
29,512,MPI DT,0.0040842,0.0039102,0.27863473874932665,0.7413431538028746,0.9608094439631953,2.5563557027685335
30,512,MPI DT,0.004099199999999999,0.004134799999999999,0.27761514441842317,0.7010738125181389,0.9253838147280773,2.3369127083937964
31,512,MPI DT,0.004124999999999999,0.0041384,0.2758787878787879,0.7004639474192925,0.8899315738025416,2.2595611207073953
32,512,MPI DT,0.0042308,0.004170200000000001,0.26897986196464024,0.6951225360893962,0.8405620686395008,2.172257925279363
33,512,MPI DT,0.0043828,0.0044556000000000005,0.25965136442456876,0.6505970015261693,0.7868223164380872,1.9715060652308158
34,512,MPI DT,0.0048348,0.004593399999999999,0.23537685116240586,0.6310793747550836,0.6922848563600172,1.856115808103187
35,512,MPI DT,0.0045904,0.004314,0.24790867898222377,0.6719517848864164,0.7083105113777822,1.9198622425326182
