Threads/Proc,Dim,CheckSym,MatTranspose,Version
53,16,0.000574,0.000652,MPI DT
53,16,0.000754,0.000601,MPI DT
53,16,0.000659,0.000646,MPI DT
53,16,0.000218,0.000696,MPI DT
54,16,0.000428,0.000340,MPI DT
54,16,0.000950,0.000610,MPI DT
54,16,0.000266,0.000634,MPI DT
54,16,0.000256,0.000828,MPI DT
54,16,0.000178,0.000715,MPI DT
55,16,0.000205,0.000713,MPI DT
55,16,0.000971,0.000633,MPI DT
55,16,0.001175,0.000656,MPI DT
55,16,0.000246,0.000677,MPI DT
55,16,0.000203,0.000615,MPI DT
56,16,0.000708,0.000694,MPI DT
56,16,0.001851,0.000649,MPI DT
56,16,0.000169,0.000630,MPI DT
56,16,0.000167,0.000692,MPI DT
56,16,0.001064,0.000608,MPI DT
57,16,0.000198,0.000691,MPI DT
57,16,0.001169,0.000582,MPI DT
57,16,0.002063,0.000316,MPI DT
57,16,0.001854,0.000631,MPI DT
57,16,0.000189,0.000666,MPI DT
58,16,0.001001,0.000686,MPI DT
58,16,0.000633,0.000703,MPI DT
58,16,0.000704,0.000616,MPI DT
58,16,0.000989,0.000642,MPI DT
58,16,0.000665,0.000754,MPI DT
59,16,0.000342,0.000407,MPI DT
59,16,0.000814,0.001256,MPI DT
59,16,0.001377,0.000660,MPI DT
59,16,0.000524,0.000821,MPI DT
59,16,0.000196,0.000674,MPI DT
60,16,0.000518,0.000712,MPI DT
60,16,0.001178,0.000648,MPI DT
60,16,0.000231,0.000692,MPI DT
60,16,0.000892,0.000587,MPI DT
60,16,0.000584,0.000684,MPI DT
61,16,0.000215,0.000676,MPI DT
61,16,0.001171,0.000705,MPI DT
61,16,0.000208,0.000775,MPI DT
61,16,0.000191,0.000375,MPI DT
61,16,0.000234,0.000698,MPI DT
62,16,0.000266,0.000322,MPI DT
62,16,0.000359,0.000732,MPI DT
62,16,0.000232,0.001718,MPI DT
62,16,0.000252,0.000360,MPI DT
62,16,0.001172,0.000625,MPI DT
63,16,0.000240,0.000848,MPI DT
63,16,0.000216,0.000682,MPI DT
63,16,0.000224,0.000986,MPI DT
63,16,0.000212,0.000685,MPI DT
63,16,0.001444,0.000686,MPI DT
64,16,0.000199,0.000368,MPI DT
64,16,0.000225,0.000718,MPI DT
64,16,0.000889,0.000695,MPI DT
64,16,0.000234,0.000738,MPI DT
64,16,0.001115,0.000787,MPI DT
65,16,0.000275,0.000721,MPI DT
65,16,0.001129,0.006013,MPI DT
65,16,0.001091,0.000641,MPI DT
65,16,0.000560,0.000690,MPI DT
65,16,0.001156,0.000579,MPI DT
66,16,0.001074,0.000669,MPI DT
66,16,0.000686,0.000733,MPI DT
66,16,0.001059,0.000674,MPI DT
66,16,0.001105,0.000655,MPI DT
66,16,0.000808,0.000767,MPI DT
67,16,0.001060,0.001747,MPI DT
67,16,0.001165,0.000663,MPI DT
67,16,0.001030,0.000691,MPI DT
67,16,0.000854,0.000351,MPI DT
67,16,0.000756,0.000604,MPI DT
68,16,0.000963,0.000583,MPI DT
68,16,0.000228,0.000811,MPI DT
68,16,0.001016,0.000604,MPI DT
68,16,0.000757,0.000617,MPI DT
68,16,0.000869,0.000694,MPI DT
69,16,0.000800,0.000392,MPI DT
69,16,0.000967,0.000694,MPI DT
69,16,0.000736,0.000691,MPI DT
69,16,0.001696,0.000361,MPI DT
69,16,0.001760,0.000657,MPI DT
70,16,0.000860,0.000821,MPI DT
70,16,0.001070,0.000858,MPI DT
70,16,0.000262,0.000746,MPI DT
70,16,0.000491,0.000678,MPI DT
70,16,0.000610,0.001652,MPI DT
71,16,0.000490,0.000711,MPI DT
71,16,0.001460,0.000733,MPI DT
71,16,0.000996,0.000683,MPI DT
71,16,0.000984,0.000698,MPI DT
71,16,0.000506,0.000743,MPI DT
72,16,0.000817,0.000830,MPI DT
72,16,0.001056,0.000707,MPI DT
72,16,0.000981,0.000735,MPI DT
72,16,0.000995,0.000713,MPI DT
72,16,0.000925,0.000633,MPI DT
73,16,0.000211,0.000868,MPI DT
73,16,0.000823,0.000779,MPI DT
73,16,0.001150,0.000833,MPI DT
73,16,0.001096,0.000360,MPI DT
73,16,0.000486,0.000839,MPI DT
74,16,0.000401,0.000699,MPI DT
74,16,0.000676,0.000848,MPI DT
74,16,0.001045,0.000828,MPI DT
74,16,0.001060,0.000736,MPI DT
74,16,0.001101,0.000832,MPI DT
75,16,0.000846,0.000896,MPI DT
75,16,0.012020,0.000953,MPI DT
75,16,0.000305,0.000857,MPI DT
75,16,0.000232,0.000917,MPI DT
75,16,0.000267,0.000691,MPI DT
76,16,0.000684,0.000720,MPI DT
76,16,0.001212,0.000927,MPI DT
76,16,0.000523,0.000866,MPI DT
76,16,0.000526,0.000932,MPI DT
76,16,0.000487,0.000714,MPI DT
77,16,0.001511,0.000743,MPI DT
77,16,0.000828,0.000739,MPI DT
77,16,0.012691,0.012993,MPI DT
77,16,0.012842,0.013059,MPI DT
77,16,0.001111,0.001698,MPI DT
78,16,0.000936,0.000805,MPI DT
78,16,0.000535,0.000898,MPI DT
78,16,0.001705,0.000840,MPI DT
78,16,0.000947,0.000832,MPI DT
78,16,0.000592,0.000700,MPI DT
79,16,0.001275,0.000759,MPI DT
79,16,0.000417,0.000684,MPI DT
79,16,0.001679,0.000734,MPI DT
79,16,0.000445,0.000976,MPI DT
79,16,0.000602,0.000655,MPI DT
80,16,0.000229,0.000948,MPI DT
80,16,0.000899,0.000747,MPI DT
80,16,0.012586,0.013066,MPI DT
80,16,0.000536,0.000505,MPI DT
80,16,0.001114,0.000691,MPI DT
81,16,0.000300,0.000889,MPI DT
81,16,0.000910,0.000677,MPI DT
81,16,0.002699,0.000669,MPI DT
81,16,0.000984,0.000799,MPI DT
81,16,0.000990,0.000756,MPI DT
82,16,0.000801,0.000731,MPI DT
82,16,0.001448,0.000732,MPI DT
82,16,0.000283,0.000872,MPI DT
82,16,0.000307,0.000715,MPI DT
82,16,0.000895,0.000727,MPI DT
83,16,0.012225,0.012475,MPI DT
83,16,0.000632,0.000757,MPI DT
83,16,0.000553,0.000755,MPI DT
83,16,0.000387,0.000825,MPI DT
83,16,0.000956,0.000741,MPI DT
84,16,0.001146,0.000868,MPI DT
84,16,0.001080,0.005107,MPI DT
84,16,0.000567,0.000947,MPI DT
84,16,0.000345,0.000552,MPI DT
84,16,0.000669,0.000837,MPI DT
85,16,0.000799,0.004404,MPI DT
85,16,0.000808,0.000717,MPI DT
85,16,0.000518,0.000941,MPI DT
85,16,0.012766,0.025104,MPI DT
85,16,0.001225,0.000885,MPI DT
86,16,0.000957,0.000771,MPI DT
86,16,0.000836,0.000870,MPI DT
86,16,0.000977,0.000799,MPI DT
86,16,0.000902,0.000751,MPI DT
86,16,0.002335,0.000819,MPI DT
87,16,0.000795,0.000756,MPI DT
87,16,0.001051,0.001007,MPI DT
87,16,0.000563,0.000843,MPI DT
87,16,0.012567,0.012880,MPI DT
87,16,0.012376,0.012962,MPI DT
88,16,0.000512,0.000569,MPI DT
88,16,0.002240,0.001038,MPI DT
88,16,0.000432,0.000787,MPI DT
88,16,0.000891,0.000749,MPI DT
88,16,0.012571,0.009076,MPI DT
89,16,0.012597,0.012982,MPI DT
89,16,0.000358,0.001006,MPI DT
89,16,0.001216,0.000838,MPI DT
89,16,0.000338,0.001024,MPI DT
89,16,0.000942,0.000859,MPI DT
90,16,0.000475,0.000888,MPI DT
90,16,0.000510,0.000931,MPI DT
90,16,0.012306,0.012914,MPI DT
90,16,0.000442,0.000891,MPI DT
90,16,0.000746,0.001000,MPI DT
91,16,0.012361,0.012944,MPI DT
91,16,0.012243,0.012881,MPI DT
91,16,0.000492,0.000866,MPI DT
91,16,0.000533,0.000942,MPI DT
91,16,0.012516,0.002424,MPI DT
92,16,0.000453,0.000901,MPI DT
92,16,0.001025,0.000587,MPI DT
92,16,0.012351,0.012947,MPI DT
92,16,0.002907,0.000904,MPI DT
92,16,0.012254,0.013710,MPI DT
93,16,0.000399,0.000867,MPI DT
93,16,0.000248,0.000901,MPI DT
93,16,0.000363,0.001034,MPI DT
93,16,0.000847,0.000952,MPI DT
93,16,0.002464,0.001154,MPI DT
94,16,0.000609,0.001004,MPI DT
94,16,0.012390,0.008372,MPI DT
94,16,0.038591,0.013012,MPI DT
94,16,0.012442,0.004036,MPI DT
94,16,0.013771,0.012965,MPI DT
95,16,0.015529,0.012956,MPI DT
95,16,0.000547,0.001103,MPI DT
95,16,0.015504,0.013076,MPI DT
95,16,0.012309,0.005080,MPI DT
95,16,0.000320,0.001175,MPI DT
96,16,0.038321,0.013006,MPI DT
96,16,0.013192,0.014971,MPI DT
96,16,0.012244,0.013097,MPI DT
96,16,0.000293,0.000909,MPI DT
96,16,0.012484,0.012971,MPI DT
1,32,0.000003,0.000002,SEQ
1,32,0.000003,0.000002,SEQ
1,32,0.000003,0.000002,SEQ
1,32,0.000004,0.000003,SEQ
1,32,0.000003,0.000002,SEQ
1,32,0.000020,0.000005,OMP
1,32,0.000022,0.000005,OMP
1,32,0.000050,0.000015,OMP
1,32,0.000050,0.000026,OMP
1,32,0.000018,0.000004,OMP
2,32,0.000183,0.000022,OMP
2,32,0.000185,0.000021,OMP
2,32,0.000130,0.000015,OMP
2,32,0.000068,0.000015,OMP
2,32,0.000065,0.000015,OMP
3,32,0.000183,0.000021,OMP
3,32,0.000192,0.000020,OMP
3,32,0.000186,0.000018,OMP
3,32,0.000185,0.000019,OMP
3,32,0.000182,0.000015,OMP
4,32,0.000208,0.000026,OMP
4,32,0.000111,0.000016,OMP
4,32,0.000162,0.000014,OMP
4,32,0.000208,0.000032,OMP
4,32,0.000210,0.000023,OMP
5,32,0.000164,0.000020,OMP
5,32,0.000228,0.000025,OMP
5,32,0.000249,0.000017,OMP
5,32,0.000201,0.000015,OMP
5,32,0.000257,0.000024,OMP
6,32,0.000136,0.000030,OMP
6,32,0.000262,0.000015,OMP
6,32,0.000168,0.000025,OMP
6,32,0.000182,0.000029,OMP
6,32,0.000241,0.000021,OMP
7,32,0.000377,0.000029,OMP
7,32,0.000225,0.000023,OMP
7,32,0.000209,0.000014,OMP
7,32,0.000330,0.000031,OMP
7,32,0.000218,0.000025,OMP
8,32,0.000325,0.000026,OMP
8,32,0.000349,0.000023,OMP
8,32,0.000362,0.000035,OMP
8,32,0.000149,0.000023,OMP
8,32,0.000382,0.000024,OMP
9,32,0.000255,0.000015,OMP
9,32,0.000422,0.000030,OMP
9,32,0.000426,0.000022,OMP
9,32,0.000428,0.000031,OMP
9,32,0.000199,0.000026,OMP
10,32,0.000323,0.000024,OMP
10,32,0.000394,0.000025,OMP
10,32,0.000256,0.000028,OMP
10,32,0.000193,0.000023,OMP
10,32,0.000447,0.000026,OMP
11,32,0.000219,0.000022,OMP
11,32,0.000488,0.000030,OMP
11,32,0.000402,0.000023,OMP
11,32,0.000462,0.000031,OMP
11,32,0.000239,0.000024,OMP
12,32,0.000548,0.000022,OMP
12,32,0.000336,0.000024,OMP
12,32,0.000422,0.000030,OMP
12,32,0.000380,0.000024,OMP
12,32,0.000226,0.000028,OMP
13,32,0.000440,0.000021,OMP
13,32,0.000560,0.000025,OMP
13,32,0.000570,0.000028,OMP
13,32,0.000548,0.000029,OMP
13,32,0.000561,0.000029,OMP
14,32,0.000352,0.000033,OMP
14,32,0.000443,0.000047,OMP
14,32,0.000273,0.000024,OMP
14,32,0.000430,0.000027,OMP
14,32,0.000545,0.000030,OMP
15,32,0.000329,0.000023,OMP
15,32,0.000612,0.000035,OMP
15,32,0.000323,0.000026,OMP
15,32,0.000560,0.000027,OMP
15,32,0.000316,0.000026,OMP
16,32,0.000502,0.000025,OMP
16,32,0.000627,0.000031,OMP
16,32,0.000481,0.000032,OMP
16,32,0.000613,0.000046,OMP
16,32,0.000592,0.000029,OMP
17,32,0.000553,0.000028,OMP
17,32,0.000530,0.000027,OMP
17,32,0.000644,0.000030,OMP
17,32,0.000345,0.000027,OMP
17,32,0.000642,0.000027,OMP
18,32,0.000385,0.000023,OMP
18,32,0.000381,0.000025,OMP
18,32,0.000719,0.000025,OMP
18,32,0.000675,0.000027,OMP
18,32,0.000688,0.000025,OMP
19,32,0.000423,0.000029,OMP
19,32,0.000723,0.000032,OMP
19,32,0.000434,0.000021,OMP
19,32,0.000742,0.000035,OMP
19,32,0.000393,0.000028,OMP
20,32,0.000603,0.000025,OMP
20,32,0.000625,0.000026,OMP
20,32,0.000406,0.000029,OMP
20,32,0.000731,0.000031,OMP
20,32,0.000384,0.000023,OMP
21,32,0.000816,0.000033,OMP
21,32,0.000432,0.000045,OMP
21,32,0.000369,0.000027,OMP
21,32,0.000393,0.000030,OMP
21,32,0.000362,0.000028,OMP
22,32,0.000460,0.000031,OMP
22,32,0.000888,0.000029,OMP
22,32,0.000828,0.000033,OMP
22,32,0.000868,0.000027,OMP
22,32,0.000530,0.000027,OMP
23,32,0.000891,0.000029,OMP
23,32,0.000738,0.000028,OMP
23,32,0.000891,0.000028,OMP
23,32,0.000868,0.000028,OMP
23,32,0.000849,0.000028,OMP
24,32,0.000717,0.000029,OMP
24,32,0.000476,0.000029,OMP
24,32,0.000895,0.000034,OMP
24,32,0.000433,0.000026,OMP
24,32,0.000453,0.000030,OMP
25,32,0.000970,0.000028,OMP
25,32,0.000455,0.000029,OMP
25,32,0.000428,0.000028,OMP
25,32,0.000450,0.000029,OMP
25,32,0.000473,0.000027,OMP
26,32,0.000766,0.000031,OMP
26,32,0.000753,0.000026,OMP
26,32,0.000719,0.000027,OMP
26,32,0.000454,0.000026,OMP
26,32,0.000972,0.000028,OMP
27,32,0.000469,0.000027,OMP
27,32,0.000639,0.000026,OMP
27,32,0.001056,0.000028,OMP
27,32,0.000518,0.000029,OMP
27,32,0.000802,0.000033,OMP
28,32,0.000760,0.000025,OMP
28,32,0.001019,0.000030,OMP
28,32,0.000903,0.000028,OMP
28,32,0.000621,0.000036,OMP
28,32,0.000702,0.000022,OMP
29,32,0.001023,0.000031,OMP
29,32,0.000766,0.000028,OMP
29,32,0.000546,0.000023,OMP
29,32,0.000905,0.000026,OMP
29,32,0.000535,0.000026,OMP
30,32,0.000528,0.000028,OMP
30,32,0.000806,0.000028,OMP
30,32,0.001126,0.000030,OMP
30,32,0.000944,0.000026,OMP
30,32,0.000695,0.000027,OMP
31,32,0.000568,0.000034,OMP
31,32,0.001024,0.000028,OMP
31,32,0.001110,0.000027,OMP
31,32,0.000794,0.000030,OMP
31,32,0.000811,0.000033,OMP
32,32,0.000955,0.000028,OMP
32,32,0.000811,0.000029,OMP
32,32,0.001201,0.000027,OMP
32,32,0.000571,0.000031,OMP
32,32,0.000802,0.000032,OMP
33,32,0.001190,0.000031,OMP
33,32,0.000597,0.000026,OMP
33,32,0.000671,0.000026,OMP
33,32,0.001091,0.000038,OMP
33,32,0.000613,0.000026,OMP
34,32,0.000629,0.000032,OMP
34,32,0.000642,0.000032,OMP
34,32,0.001287,0.000027,OMP
34,32,0.000926,0.000040,OMP
34,32,0.000656,0.000030,OMP
35,32,0.000937,0.000028,OMP
35,32,0.000678,0.000037,OMP
35,32,0.000622,0.000041,OMP
35,32,0.000845,0.000035,OMP
35,32,0.000778,0.000031,OMP
36,32,0.000631,0.000029,OMP
36,32,0.000902,0.000028,OMP
36,32,0.000670,0.000026,OMP
36,32,0.000635,0.000034,OMP
36,32,0.000882,0.000029,OMP
37,32,0.000840,0.000032,OMP
37,32,0.000880,0.000037,OMP
37,32,0.000623,0.000036,OMP
37,32,0.001070,0.000032,OMP
37,32,0.000606,0.000039,OMP
38,32,0.000719,0.000030,OMP
38,32,0.000640,0.000037,OMP
38,32,0.000760,0.000034,OMP
38,32,0.000958,0.000048,OMP
38,32,0.000803,0.000039,OMP
39,32,0.001400,0.000030,OMP
39,32,0.000711,0.000039,OMP
39,32,0.001243,0.000034,OMP
39,32,0.000685,0.000026,OMP
39,32,0.000691,0.000039,OMP
40,32,0.000689,0.000033,OMP
40,32,0.000713,0.000029,OMP
40,32,0.000737,0.000031,OMP
40,32,0.000975,0.000031,OMP
40,32,0.001368,0.000028,OMP
41,32,0.001258,0.000028,OMP
41,32,0.000701,0.000033,OMP
41,32,0.000682,0.000029,OMP
41,32,0.000871,0.000030,OMP
41,32,0.000684,0.000031,OMP
42,32,0.000761,0.000034,OMP
42,32,0.000786,0.000036,OMP
42,32,0.000974,0.000030,OMP
42,32,0.000754,0.000039,OMP
42,32,0.001407,0.000044,OMP
43,32,0.000800,0.000039,OMP
43,32,0.001340,0.000033,OMP
43,32,0.000793,0.000039,OMP
43,32,0.000984,0.000034,OMP
43,32,0.000724,0.000041,OMP
44,32,0.000740,0.000037,OMP
44,32,0.000724,0.000033,OMP
44,32,0.000824,0.000031,OMP
44,32,0.001098,0.000031,OMP
44,32,0.001323,0.000034,OMP
45,32,0.000836,0.000032,OMP
45,32,0.001495,0.000027,OMP
45,32,0.001430,0.000052,OMP
45,32,0.001355,0.000032,OMP
45,32,0.000763,0.000024,OMP
46,32,0.001226,0.000034,OMP
46,32,0.000824,0.000031,OMP
46,32,0.001382,0.000032,OMP
46,32,0.000871,0.000028,OMP
46,32,0.001093,0.000035,OMP
47,32,0.000847,0.000037,OMP
47,32,0.001422,0.000033,OMP
47,32,0.000938,0.000028,OMP
47,32,0.001061,0.000037,OMP
47,32,0.001103,0.000032,OMP
48,32,0.001051,0.000040,OMP
48,32,0.000829,0.000028,OMP
48,32,0.001227,0.000028,OMP
48,32,0.000815,0.000038,OMP
48,32,0.000801,0.000048,OMP
49,32,0.001470,0.000031,OMP
49,32,0.000990,0.000036,OMP
49,32,0.001272,0.000028,OMP
49,32,0.000876,0.000035,OMP
49,32,0.001328,0.000035,OMP
50,32,0.001322,0.000035,OMP
50,32,0.000884,0.000038,OMP
50,32,0.000882,0.000031,OMP
50,32,0.000876,0.000028,OMP
50,32,0.000872,0.000038,OMP
51,32,0.001173,0.000035,OMP
51,32,0.001145,0.000032,OMP
51,32,0.001125,0.000043,OMP
51,32,0.000939,0.000035,OMP
51,32,0.000905,0.000034,OMP
52,32,0.001558,0.000038,OMP
52,32,0.000879,0.000028,OMP
52,32,0.000952,0.000043,OMP
52,32,0.000848,0.000037,OMP
52,32,0.001040,0.000032,OMP
53,32,0.001011,0.000030,OMP
53,32,0.001084,0.000031,OMP
53,32,0.001280,0.000038,OMP
53,32,0.001558,0.000048,OMP
53,32,0.000933,0.000038,OMP
54,32,0.001015,0.000040,OMP
54,32,0.001407,0.000032,OMP
54,32,0.001013,0.000032,OMP
54,32,0.000925,0.000031,OMP
54,32,0.001106,0.000036,OMP
55,32,0.000978,0.000040,OMP
55,32,0.001427,0.000036,OMP
55,32,0.001042,0.000033,OMP
55,32,0.000930,0.000042,OMP
55,32,0.000938,0.000035,OMP
56,32,0.001349,0.000039,OMP
56,32,0.000959,0.000034,OMP
56,32,0.001002,0.000037,OMP
56,32,0.000996,0.000041,OMP
56,32,0.001423,0.000031,OMP
57,32,0.000986,0.000039,OMP
57,32,0.001103,0.000033,OMP
57,32,0.001388,0.000040,OMP
57,32,0.001571,0.000038,OMP
57,32,0.001197,0.000027,OMP
58,32,0.001188,0.000048,OMP
58,32,0.001099,0.000033,OMP
58,32,0.001112,0.000039,OMP
58,32,0.001434,0.000050,OMP
58,32,0.001275,0.000040,OMP
59,32,0.001286,0.000030,OMP
59,32,0.001484,0.000032,OMP
59,32,0.001059,0.000048,OMP
59,32,0.001081,0.000038,OMP
59,32,0.001127,0.000035,OMP
60,32,0.001725,0.000034,OMP
60,32,0.001018,0.000041,OMP
60,32,0.001097,0.000034,OMP
60,32,0.001057,0.000045,OMP
60,32,0.001036,0.000041,OMP
61,32,0.001128,0.000032,OMP
61,32,0.001091,0.000048,OMP
61,32,0.001065,0.000035,OMP
61,32,0.001058,0.000043,OMP
61,32,0.001087,0.000038,OMP
62,32,0.001369,0.000034,OMP
62,32,0.001066,0.000038,OMP
62,32,0.001052,0.000038,OMP
62,32,0.001457,0.000036,OMP
62,32,0.001130,0.000036,OMP
63,32,0.001163,0.000052,OMP
63,32,0.001176,0.000033,OMP
63,32,0.001343,0.000044,OMP
63,32,0.001077,0.000046,OMP
63,32,0.001112,0.000036,OMP
64,32,0.001778,0.000034,OMP
64,32,0.001061,0.000040,OMP
64,32,0.001334,0.000035,OMP
64,32,0.001134,0.000039,OMP
64,32,0.001339,0.000036,OMP
65,32,0.001553,0.000034,OMP
65,32,0.001145,0.000035,OMP
65,32,0.001113,0.000041,OMP
65,32,0.001518,0.000046,OMP
65,32,0.001141,0.000038,OMP
66,32,0.001081,0.000032,OMP
66,32,0.001284,0.000038,OMP
66,32,0.001112,0.000034,OMP
66,32,0.001425,0.000037,OMP
66,32,0.001416,0.000048,OMP
67,32,0.001494,0.000043,OMP
67,32,0.001098,0.000043,OMP
67,32,0.001178,0.000040,OMP
67,32,0.001809,0.000041,OMP
67,32,0.001169,0.000049,OMP
68,32,0.001177,0.000046,OMP
68,32,0.001193,0.000039,OMP
68,32,0.001727,0.000049,OMP
68,32,0.001353,0.000058,OMP
68,32,0.001796,0.000041,OMP
69,32,0.001254,0.000039,OMP
69,32,0.001328,0.000039,OMP
69,32,0.001175,0.000045,OMP
69,32,0.001254,0.000036,OMP
69,32,0.001193,0.000039,OMP
70,32,0.001367,0.000032,OMP
70,32,0.001725,0.000037,OMP
70,32,0.001342,0.000038,OMP
70,32,0.001566,0.000037,OMP
70,32,0.001524,0.000042,OMP
71,32,0.001280,0.000040,OMP
71,32,0.001231,0.000049,OMP
71,32,0.001453,0.000039,OMP
71,32,0.001353,0.000039,OMP
71,32,0.001283,0.000058,OMP
72,32,0.001765,0.000037,OMP
72,32,0.001579,0.000039,OMP
72,32,0.001250,0.000051,OMP
72,32,0.001354,0.000046,OMP
72,32,0.001344,0.000037,OMP
73,32,0.001563,0.000043,OMP
73,32,0.001424,0.000065,OMP
73,32,0.001381,0.000036,OMP
73,32,0.001298,0.000043,OMP
73,32,0.001577,0.000038,OMP
74,32,0.001327,0.000035,OMP
74,32,0.001416,0.000041,OMP
74,32,0.001681,0.000033,OMP
74,32,0.001562,0.000033,OMP
74,32,0.001812,0.000036,OMP
75,32,0.001360,0.000035,OMP
75,32,0.001442,0.000060,OMP
75,32,0.001312,0.000037,OMP
75,32,0.001688,0.000040,OMP
75,32,0.001430,0.000042,OMP
76,32,0.001592,0.000051,OMP
76,32,0.001365,0.000037,OMP
76,32,0.001636,0.000036,OMP
76,32,0.001459,0.000047,OMP
76,32,0.001445,0.000047,OMP
77,32,0.001461,0.000041,OMP
77,32,0.001692,0.000044,OMP
77,32,0.001882,0.000046,OMP
77,32,0.001795,0.000041,OMP
77,32,0.001451,0.000040,OMP
78,32,0.001659,0.000045,OMP
78,32,0.001837,0.000044,OMP
78,32,0.001418,0.000046,OMP
78,32,0.001391,0.000036,OMP
78,32,0.001779,0.000044,OMP
79,32,0.001891,0.000042,OMP
79,32,0.001869,0.000048,OMP
79,32,0.001708,0.000060,OMP
79,32,0.001535,0.000061,OMP
79,32,0.001426,0.000052,OMP
80,32,0.002130,0.000045,OMP
80,32,0.002122,0.000039,OMP
80,32,0.001429,0.000038,OMP
80,32,0.001422,0.000053,OMP
80,32,0.001772,0.000038,OMP
81,32,0.002096,0.000040,OMP
81,32,0.001460,0.000043,OMP
81,32,0.001694,0.000041,OMP
81,32,0.001499,0.000044,OMP
81,32,0.001745,0.000048,OMP
82,32,0.001448,0.000047,OMP
82,32,0.002082,0.000045,OMP
82,32,0.001612,0.000049,OMP
82,32,0.001786,0.000045,OMP
82,32,0.001809,0.000055,OMP
83,32,0.001522,0.000061,OMP
83,32,0.002067,0.000058,OMP
83,32,0.001781,0.000038,OMP
83,32,0.001766,0.000042,OMP
83,32,0.001658,0.000041,OMP
84,32,0.002044,0.000049,OMP
84,32,0.001640,0.000055,OMP
84,32,0.001740,0.000045,OMP
84,32,0.001576,0.000041,OMP
84,32,0.002086,0.000042,OMP
85,32,0.001565,0.000051,OMP
85,32,0.001705,0.000042,OMP
85,32,0.001966,0.000044,OMP
85,32,0.001565,0.000040,OMP
85,32,0.003532,0.000049,OMP
86,32,0.004966,0.000069,OMP
86,32,0.003146,0.000042,OMP
86,32,0.001629,0.000046,OMP
86,32,0.001936,0.000051,OMP
86,32,0.001590,0.000050,OMP
87,32,0.002389,0.000047,OMP
87,32,0.001884,0.000043,OMP
87,32,0.001834,0.000043,OMP
87,32,0.001626,0.000042,OMP
87,32,0.001567,0.000044,OMP
88,32,0.010892,0.009501,OMP
88,32,0.001924,0.000053,OMP
88,32,0.001756,0.000045,OMP
88,32,0.001836,0.000049,OMP
88,32,0.001706,0.000041,OMP
89,32,0.001655,0.000046,OMP
89,32,0.001543,0.000064,OMP
89,32,0.001614,0.000055,OMP
89,32,0.002789,0.000040,OMP
89,32,0.001642,0.000051,OMP
90,32,0.001899,0.000043,OMP
90,32,0.001612,0.000050,OMP
90,32,0.001858,0.000045,OMP
90,32,0.005796,0.000051,OMP
90,32,0.004109,0.000041,OMP
91,32,0.003304,0.000049,OMP
91,32,0.001969,0.000041,OMP
91,32,0.002267,0.000046,OMP
91,32,0.002102,0.000044,OMP
91,32,0.002743,0.000046,OMP
92,32,0.008062,0.000051,OMP
92,32,0.004700,0.000043,OMP
92,32,0.010056,0.000114,OMP
92,32,0.005547,0.000054,OMP
92,32,0.005536,0.000051,OMP
93,32,0.010000,0.009489,OMP
93,32,0.003212,0.000058,OMP
93,32,0.004979,0.000046,OMP
93,32,0.004928,0.000045,OMP
93,32,0.009664,0.004840,OMP
94,32,0.001760,0.000050,OMP
94,32,0.009686,0.003916,OMP
94,32,0.009690,0.009467,OMP
94,32,0.001896,0.000050,OMP
94,32,0.009759,0.004817,OMP
95,32,0.010099,0.009468,OMP
95,32,0.009833,0.009495,OMP
95,32,0.010190,0.009454,OMP
95,32,0.009794,0.009413,OMP
95,32,0.010129,0.009435,OMP
96,32,0.010744,0.009458,OMP
96,32,0.010099,0.009433,OMP
96,32,0.010045,0.004913,OMP
96,32,0.010047,0.009377,OMP
96,32,0.010162,0.009489,OMP
1,32,0.000027,0.000002,MPI DT
1,32,0.000021,0.000002,MPI DT
1,32,0.000020,0.000002,MPI DT
1,32,0.000021,0.000002,MPI DT
1,32,0.000029,0.000003,MPI DT
2,32,0.000669,0.000040,MPI DT
2,32,0.000054,0.000034,MPI DT
2,32,0.000494,0.000045,MPI DT
2,32,0.000668,0.000035,MPI DT
2,32,0.000048,0.000032,MPI DT
3,32,0.000844,0.000039,MPI DT
3,32,0.000353,0.000037,MPI DT
3,32,0.000051,0.000037,MPI DT
3,32,0.000377,0.000044,MPI DT
3,32,0.000448,0.000038,MPI DT
4,32,0.000835,0.000038,MPI DT
4,32,0.000461,0.000050,MPI DT
4,32,0.000157,0.000043,MPI DT
4,32,0.000066,0.000049,MPI DT
4,32,0.000433,0.000036,MPI DT
5,32,0.000141,0.000042,MPI DT
5,32,0.000156,0.000043,MPI DT
5,32,0.000515,0.000041,MPI DT
5,32,0.000858,0.000054,MPI DT
5,32,0.000138,0.000041,MPI DT
6,32,0.000228,0.000046,MPI DT
6,32,0.000068,0.000039,MPI DT
6,32,0.000077,0.000041,MPI DT
6,32,0.000079,0.000041,MPI DT
6,32,0.000278,0.000046,MPI DT
7,32,0.000890,0.000039,MPI DT
7,32,0.000178,0.000039,MPI DT
7,32,0.000172,0.000061,MPI DT
7,32,0.000828,0.000043,MPI DT
7,32,0.000544,0.000072,MPI DT
8,32,0.000120,0.000053,MPI DT
8,32,0.000169,0.000048,MPI DT
8,32,0.000189,0.000059,MPI DT
8,32,0.000119,0.000040,MPI DT
8,32,0.000488,0.000038,MPI DT
9,32,0.000178,0.000066,MPI DT
9,32,0.000564,0.000051,MPI DT
